v_mps,a_deg,b_m,chi,mu,U_max,step_of_Umax,contact_len_s,max_overlap_m,UW_max
3.0,0.0,0.01049177,11.6,0.47,15.634214701234262,42600.0,0.00043,0.0002105847999229,5.854642194397818
3.0,6.0,0.01633523,4.0,0.47,1.0307619595505522,50500.0,0.0003599999999999,0.0001661739224685,2.509913922376702
3.0,0.0,0.01491477,4.0,0.6,1.029107214753198,47700.0,0.0003599999999999,0.0001664779631854,2.5257654768056343
3.0,6.0,0.0,14.4,0.47,35.56153428246468,35700.0,0.00045,0.0002357439488133,7.48264791153134
3.0,0.0,0.0,12.8,0.8,25.2364382128769,35600.0,0.0004399999999999,0.00023192,6.927164108958507
3.0,18.0,0.0,4.0,0.775,1.1627226852171877,35200.0,0.0003599999999999,0.0001783248493099,2.752866677225196
3.0,6.0,0.01704545,4.0,0.47,1.0084666448388897,52000.0,0.0003599999999999,0.0001640420425084,2.470653863472496
3.0,0.0,0.01110893,11.6,0.47,15.288517798163356,43400.0,0.00043,0.0002084724156628,5.787074322694498
3.0,0.0,0.015625,4.0,0.6,1.0100915935371415,49100.0,0.0003599999999999,0.0001644089083184,2.491903831666557
3.0,6.0,0.0,14.8,0.47,38.723960317570665,35700.0,0.0004599999999999,0.0002370730637568,7.633929935179177
3.0,0.0,0.0,12.8,0.825,25.2364382128769,35600.0,0.0004399999999999,0.00023192,6.927164108958507
3.0,18.0,0.0,4.0,0.8,1.1627226852171877,35200.0,0.0003599999999999,0.0001783248493099,2.752866677225196
3.0,0.0,0.0117261,11.6,0.47,14.934167440089256,44400.0,0.0004199999999999,0.000206513232029,5.7176622446817325
3.0,6.0,0.01775568,4.0,0.47,0.9844972065368904,53600.0,0.0003599999999999,0.0001619431184713,2.428251117702874
3.0,0.0,0.01633523,4.0,0.6,0.9884913892556246,50500.0,0.0003599999999999,0.000162244138784,2.454331694007794
3.0,6.0,0.0,15.2,0.47,42.087459845054745,35700.0,0.0004599999999999,0.000238401267499,7.783580747955583
3.0,0.0,0.0,12.8,0.85,25.2364382128769,35600.0,0.0004399999999999,0.00023192,6.927164108958507
3.0,18.0,0.0,4.0,0.825,1.1627226852171877,35200.0,0.0003599999999999,0.0001783248493099,2.752866677225196
3.0,0.0,0.01704545,4.0,0.6,0.9653002040249694,52000.0,0.0003599999999999,0.0001601338447322,2.413690296068938
3.0,0.0,0.01234326,11.6,0.47,14.55642550805676,45400.0,0.0004199999999999,0.0002042259021001,5.641994518997138
3.0,6.0,0.01846591,4.0,0.47,0.958785212191979,55300.0,0.0003599999999999,0.0001597337650244,2.3824931120675115
3.0,6.0,0.0,15.6,0.47,45.6526209701867,35700.0,0.0004599999999999,0.0002395735705394,7.9308258849255076
3.0,0.0,0.0,12.8,0.875,25.2364382128769,35600.0,0.0004399999999999,0.00023192,6.927164108958507
3.0,18.0,0.0,4.0,0.85,1.1627226852171877,35200.0,0.0003599999999999,0.0001783248493099,2.752866677225196
3.0,0.0,0.01775568,4.0,0.6,0.9404827320035684,53600.0,0.00035,0.0001578808420241,2.369751201394472
3.0,0.0,0.01296042,11.6,0.47,14.160449607393982,46500.0,0.0004199999999999,0.0002018607078718,5.561500632840986
3.0,6.0,0.0,16.0,0.47,49.426019388883,35700.0,0.0004599999999999,0.0002407216342951,8.075758089298956
3.0,6.0,0.01917614,4.0,0.47,0.93423478974603,57000.0,0.00035,0.0001571243927179,2.339661847679912
3.0,0.0,0.0,12.8,0.9,25.2364382128769,35600.0,0.0004399999999999,0.00023192,6.927164108958507
3.0,18.0,0.0,4.0,0.875,1.1627226852171877,35200.0,0.0003599999999999,0.0001783248493099,2.752866677225196
3.0,0.0,0.01846591,4.0,0.6,0.916215926637171,55200.0,0.00035,0.0001553890357391,2.3283455450725503
3.0,6.0,0.0,16.4,0.47,53.42547626592902,35700.0,0.00047,0.0002417379384363,8.219569048201098
3.0,0.0,0.01357759,11.6,0.47,13.758414477561256,47600.0,0.00043,0.0001993418895361,5.478519548804287
3.0,6.0,0.01988636,4.0,0.47,0.9084596868020836,58900.0,0.00035,0.0001545347030839,2.292986471892484
3.0,18.0,0.0,4.0,0.9,1.1627226852171877,35200.0,0.0003599999999999,0.0001783248493099,2.752866677225196
3.0,0.0,0.0,12.8,0.925,25.2364382128769,35600.0,0.0004399999999999,0.00023192,6.927164108958507
3.0,0.0,0.01917614,4.0,0.6,0.8926211469869495,57000.0,0.00035,0.0001526569275146,2.285901973108184
3.0,0.0,0.01419475,11.6,0.47,13.335495995379867,48800.0,0.00043,0.0001966825141656,5.389431800040291
3.0,6.0,0.0,16.8,0.47,57.64869407075298,35700.0,0.00047,0.0002428780123686,8.361481701182809
3.0,6.0,0.02059659,4.0,0.47,0.8805756686082231,61000.0,0.00035,0.0001517949190797,2.2414677767304747
3.0,0.0,0.0,12.8,0.95,25.2364382128769,35600.0,0.0004399999999999,0.00023192,6.927164108958507
3.0,18.0,0.0,4.0,0.925,1.1627226852171877,35200.0,0.0003599999999999,0.0001783248493099,2.752866677225196
3.0,0.0,0.01988636,4.0,0.6,0.8674343241231552,58900.0,0.00035,0.0001500267282075,2.2404251762886953
3.0,6.0,0.0,17.2,0.47,62.10163884142896,35700.0,0.00047,0.0002439506874378,8.501037528140346
3.0,0.0,0.01481191,11.6,0.47,12.91966362342474,50100.0,0.00043,0.0001939704313767,5.301437953752677
3.0,6.0,0.02130682,4.0,0.47,0.8548928566293877,63100.0,0.0003599999999999,0.0001488834742112,2.194359875444762
3.0,18.0,0.0,4.0,0.95,1.1627226852171877,35200.0,0.0003599999999999,0.0001783248493099,2.752866677225196
3.0,0.0,0.0,12.8,0.975,25.2364382128769,35600.0,0.0004399999999999,0.00023192,6.927164108958507
3.0,0.0,0.02059659,4.0,0.6,0.8403691471580543,60900.0,0.00035,0.0001474818281013,2.1915931686144856
3.0,6.0,0.0,17.6,0.47,66.8030577428596,35700.0,0.00047,0.0002449927090156,8.639525193707534
3.0,0.0,0.01542907,11.6,0.47,12.501933026432278,51500.0,0.0004199999999999,0.0001912637456309,5.212054439109092
3.0,18.0,0.0,4.0,0.975,1.1627226852171877,35200.0,0.0003599999999999,0.0001783248493099,2.752866677225196
3.0,0.0,0.0,12.8,1.0,25.2364382128769,35600.0,0.0004399999999999,0.00023192,6.927164108958507
3.0,6.0,0.02201705,4.0,0.47,0.825548129805842,65400.0,0.00035,0.0001459644190128,2.1398368519760704
3.0,0.0,0.02130682,4.0,0.6,0.8132263064381816,63100.0,0.00035,0.0001447998453714,2.1403785097974417
3.0,6.0,0.0,18.0,0.47,71.81488506455908,35800.0,0.00047,0.0002460443537848,8.781023072535287
3.0,18.0,0.0,4.0,1.0,1.1627226852171877,35200.0,0.0003599999999999,0.0001783248493099,2.752866677225196
3.0,0.0,0.01604624,11.6,0.47,12.05896548676874,53000.0,0.0004199999999999,0.000188367793189,5.114755137970981
3.0,6.0,0.02272727,4.0,0.47,0.7961473645128497,67800.0,0.00035,0.0001427306492695,2.085431069110857
3.0,0.0,0.0,13.2,0.0,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,0.0,0.02201705,4.0,0.6,0.7845623987325769,65300.0,0.00035,0.0001417032599143,2.0887872184283913
3.0,22.0,0.0,4.0,0.0,0.1271500525492988,33800.0,7.999999999999999e-05,4.633054713596568e-05,0.3418170227705037
3.0,0.0,0.0166634,11.6,0.47,11.62171449475861,54500.0,0.0004199999999999,0.0001852924986332,5.017095829100045
3.0,6.0,0.0,18.4,0.47,77.1223182054015,35800.0,0.0004799999999999,0.0002471916960162,8.92256961008272
3.0,6.0,0.0234375,4.0,0.47,0.7655880738896905,70400.0,0.00035,0.0001394263457375,2.02765772757791
3.0,0.0,0.0,13.2,0.025,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,0.0,0.02272727,4.0,0.6,0.7569085064823442,67800.0,0.0003399999999999,0.0001386150512109,2.0358703810372
3.0,22.0,0.0,4.0,0.025,0.1384026011991712,33800.0,8.999999999999999e-05,4.837254289603854e-05,0.3730886915428473
3.0,6.0,0.0,18.8,0.47,82.70105804739376,35800.0,0.0004799999999999,0.0002481615612164,9.06234520372253
3.0,0.0,0.01728056,11.6,0.47,11.1619784503111,56200.0,0.0004199999999999,0.0001820053895828,4.912118843571568
3.0,6.0,0.02414773,4.0,0.47,0.7340753887001109,73200.0,0.00035,0.0001360797733118,1.967031428644468
3.0,0.0,0.0,13.2,0.05,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,22.0,0.0,4.0,0.05,0.1498800242639384,33800.0,8.999999999999999e-05,5.060867235566133e-05,0.4050812826336551
3.0,6.0,0.0,19.2,0.47,88.5633467151994,35800.0,0.0004799999999999,0.000249197151795,9.200473827035498
3.0,0.0,0.0234375,4.0,0.6,0.7274297412554563,70400.0,0.0003399999999999,0.0001354623261738,1.980104136750617
3.0,0.0,0.01789773,11.6,0.47,10.720296694720824,57900.0,0.0004199999999999,0.0001789063615186,4.809969522222924
3.0,0.0,0.0,13.2,0.075,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,6.0,0.02485795,4.0,0.47,0.701608994696065,76200.0,0.00035,0.0001325408585637,1.903727762919828
3.0,22.0,0.0,4.0,0.075,0.1661954257776779,33900.0,0.0001,5.3467053526604774e-05,0.4498445869007472
3.0,6.0,0.0,19.6,0.47,94.71812557266276,35800.0,0.0004799999999999,0.0002502047600639,9.337657030444408
3.0,0.0,0.02414773,4.0,0.6,0.6978432027381769,73100.0,0.00035,0.0001320390443077,1.924175256322445
3.0,0.0,0.01851489,11.6,0.47,10.249054490939267,59800.0,0.00041,0.0001752938947915,4.6976802429208915
3.0,6.0,0.02556818,4.0,0.47,0.664461025314885,79500.0,0.00035,0.0001282997399406,1.827969149285267
3.0,0.0,0.0,13.2,0.1,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,22.0,0.0,4.0,0.1,0.1887734447306929,33900.0,0.0001099999999999,5.7924771730479e-05,0.5112308991625933
3.0,0.0,0.02485795,4.0,0.6,0.6676300877356821,76100.0,0.00035,0.0001285939953592,1.8655246050357792
3.0,6.0,0.0,20.0,0.47,101.16340324487555,35800.0,0.0004799999999999,0.0002512238419861,9.472635180535653
3.0,22.0,0.0,4.0,0.125,0.222265116417628,34000.0,0.0001199999999999,6.471642966303023e-05,0.601034604470566
3.0,0.0,0.01913205,11.6,0.47,5.793301433349463,61100.0,0.0003199999999999,0.0001350819756445,8.6580253739812
3.0,6.0,0.02627841,4.0,0.47,0.184724826975204,82200.0,0.0001899999999999,5.767649828374369e-05,0.552243419990751
3.0,0.0,0.0,13.2,0.125,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,0.0,0.02556818,4.0,0.6,0.6360177829580883,79400.0,0.0003399999999999,0.0001249023426527,1.803343824238974
3.0,10.0,0.0,2.0,0.47,0.2846723852165851,35000.0,0.00033,0.0001606159826908,1.6296435472846773
3.0,6.0,0.02698864,4.0,0.47,0.090329498804111,85700.0,0.00014,3.585842764623065e-05,0.2747995539439992
3.0,22.0,0.0,4.0,0.15,0.2787054582142544,34100.0,0.00014,7.487195734123472e-05,0.7495136640533064
3.0,0.0,0.0,13.2,0.15,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,10.0,0.0,2.4,0.47,0.416394689927576,35000.0,0.0003399999999999,0.0001670788001486,1.9053471875534225
3.0,0.0,0.01974921,11.6,0.47,0.0639558609540876,62200.0,0.00025,0.000177725241615,8.385574120098422
3.0,0.0,0.02627841,4.0,0.6,0.6037532124788808,82900.0,0.0003399999999999,0.00012094506576,1.738853026502715
3.0,0.0,0.0,13.2,0.175,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,6.0,0.02769886,4.0,0.47,0.0561431551244015,89800.0,0.0001199999999999,2.661247158940519e-05,0.1718084241805848
3.0,22.0,0.0,4.0,0.175,0.4064510783613801,34300.0,0.0001799999999999,9.47595325034266e-05,1.0743360168265836
3.0,0.0,0.02036638,11.6,0.47,3.3040932442806907e-21,62200.0,0.00025,0.0001770810352303,8.280145512737326
3.0,10.0,0.0,2.8,0.47,0.5739409510254583,35100.0,0.0003399999999999,0.0001723930722001,2.162247300644192
3.0,0.0,0.02698864,4.0,0.6,0.5681186570085781,86800.0,0.00035,0.0001166578191141,1.6655167696883204
3.0,0.0,0.0,13.2,0.2,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,22.0,0.0,4.0,0.2,1.098989342523288,35200.0,0.0003599999999999,0.0001724388671923,2.6407175386605144
3.0,0.0,0.02098354,11.6,0.47,3.2685357868090928e-21,63100.0,0.00026,0.0001763702948089,8.204211209326564
3.0,10.0,0.0,3.2,0.47,0.7597082143695172,35100.0,0.00035,0.0001764864057263,2.4057309668643265
3.0,6.0,0.02840909,4.0,0.47,0.0380976971052863,94600.0,8.999999999999999e-05,2.0842100400562943e-05,0.1168020497096516
3.0,0.0,0.02769886,4.0,0.6,0.1597284001317293,90400.0,0.0002099999999999,5.2418928820748e-05,0.5062706312304887
3.0,0.0,0.0,13.2,0.225,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,22.0,0.0,4.0,0.225,1.1107546572394789,35200.0,0.0003599999999999,0.0001737096984559,2.665454307559861
3.0,0.0,0.0216007,11.6,0.47,3.2294858841591925e-21,64100.0,0.00026,0.0001753404786344,8.166844052629777
3.0,10.0,0.0,3.6,0.47,0.979819590043606,35100.0,0.00035,0.0001806115027178,2.642587797658084
3.0,6.0,0.02911932,4.0,0.47,0.0255191355922516,100100.0,8.999999999999999e-05,1.584006989320888e-05,0.078182589539638
3.0,0.0,0.02840909,4.0,0.6,0.060485231095515,94800.0,0.00013,2.7488050163469724e-05,0.1952876078049418
3.0,22.0,0.0,4.0,0.25,1.1137619990018222,35200.0,0.0003599999999999,0.0001740063070998,2.670779568178153
3.0,0.0,0.02221787,11.6,0.47,3.1908943649389436e-21,65100.0,0.00026,0.0001743926487594,8.10753191931469
3.0,0.0,0.0,13.2,0.25,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,6.0,0.02982955,4.0,0.47,0.016174691215814,106800.0,7.999999999999999e-05,1.0853543261364618e-05,0.0494112429838089
3.0,0.0,0.02911932,4.0,0.6,0.0336456732974381,100200.0,0.0001099999999999,1.9086731318892353e-05,0.1091025394083868
3.0,0.0,0.0,13.2,0.275,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,22.0,0.0,4.0,0.275,1.1153075954691545,35200.0,0.0003599999999999,0.0001742204349169,2.673097955903919
3.0,0.0,0.02283503,11.6,0.47,3.152761229148347e-21,66100.0,0.00026,0.0001734541457066,8.040540643467104
3.0,10.0,0.0,4.4,0.47,1.522370261262753,35200.0,0.00037,0.0001871980068006,3.086803923241529
3.0,6.0,0.03053977,4.0,0.47,0.0085912932924994,115800.0,7e-05,7.21938660340829e-06,0.0260842217900185
3.0,0.0,0.0,13.2,0.3,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,0.0,0.02982955,4.0,0.6,0.0194135583065758,106900.0,8.999999999999999e-05,1.3126110856239576e-05,0.0629363627915088
3.0,22.0,0.0,4.0,0.3,1.1162273917094738,35200.0,0.0003599999999999,0.0001742496872481,2.674421472854725
3.0,0.0,0.02345219,11.6,0.47,3.1113539260030917e-21,67200.0,0.00026,0.0001724833065102,7.9794582556792095
3.0,10.0,0.0,4.8,0.47,1.852337677834301,35200.0,0.00037,0.0001902250839433,3.295939527071882
3.0,0.0,0.03053977,4.0,0.6,0.0,112400.0,0.00026,0.0001576603874777,2.674708989978146
3.0,0.0,0.0,13.2,0.325,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,6.0,0.03125,4.0,0.47,0.0,123200.0,0.00026,0.0001468817294243,2.3998122033961167
3.0,22.0,0.0,4.0,0.325,1.1165137038486628,35200.0,0.0003599999999999,0.0001743316853001,2.674857773914849
3.0,0.0,0.02406936,11.6,0.47,3.0704923174169457e-21,68300.0,0.00026,0.000171434601827,7.907700340668538
3.0,10.0,0.0,5.2,0.47,2.2283438113283105,35200.0,0.0003799999999999,0.000193040000618,3.5006522935929243
3.0,0.0,0.0,13.2,0.35,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,0.0,0.03125,4.0,0.6,0.0,114200.0,0.00026,0.0001561246032173,2.632035426556747
3.0,22.0,0.0,4.0,0.35,1.1165137038486628,35200.0,0.0003599999999999,0.0001743316853001,2.674857773914849
3.0,0.0,0.02468652,11.6,0.47,3.0265093359526917e-21,69500.0,0.00026,0.0001701235986883,7.868255671694967
3.0,10.0,0.00071023,4.0,0.47,1.2375383611506727,35200.0,0.0003599999999999,0.0001846962952052,2.876275226729525
3.0,0.0,0.0,13.2,0.375,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,10.0,0.0,5.6,0.47,2.6542331415455815,35300.0,0.0003799999999999,0.0001957650532058,3.70373731077072
3.0,22.0,0.0,4.0,0.375,1.1165137038486628,35200.0,0.0003599999999999,0.0001743316853001,2.674857773914849
3.0,0.0,0.00071023,4.0,0.625,1.2649633649618772,35200.0,0.00037,0.0001868762220586,2.9220562385730005
3.0,10.0,0.00142045,4.0,0.47,1.2404765105546145,35300.0,0.0003599999999999,0.0001848235158809,2.8795427810557412
3.0,0.0,0.02530368,11.6,0.47,2.9831811879593705e-21,70700.0,0.00025,0.0001689196735611,7.801901559788095
3.0,0.0,0.0,13.2,0.4,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,10.0,0.0,6.0,0.47,3.1358640419357657,35300.0,0.00039,0.0001984073606733,3.902949491994707
3.0,22.0,0.0,4.0,0.4,1.1165137038486628,35200.0,0.0003599999999999,0.0001743316853001,2.674857773914849
3.0,0.0,0.00142045,4.0,0.625,1.262755024031927,35300.0,0.0003599999999999,0.0001866785118184,2.9183517370232113
3.0,10.0,0.00213068,4.0,0.47,1.2428079620604748,35400.0,0.00037,0.0001850034413435,2.882436560002957
3.0,0.0,0.02592084,11.6,0.47,2.940442390089886e-21,71900.0,0.00026,0.0001679816455323,7.735203812162588
3.0,0.0,0.0,13.2,0.425,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,10.0,0.0,6.4,0.47,3.669686272860989,35300.0,0.00039,0.0002006881557315,4.09464510385646
3.0,22.0,0.0,4.0,0.425,1.1165137038486628,35200.0,0.0003599999999999,0.0001743316853001,2.674857773914849
3.0,10.0,0.00284091,4.0,0.47,1.2441000040597092,35600.0,0.00037,0.0001850788579525,2.8833065463795164
3.0,0.0,0.00213068,4.0,0.625,1.260259209485261,35400.0,0.00037,0.0001865363697744,2.9143565550877217
3.0,0.0,0.02653801,11.6,0.47,2.8948659805130317e-21,73200.0,0.00025,0.0001665937921157,7.666952991433889
3.0,0.0,0.0,13.2,0.45,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,10.0,0.0,6.8,0.47,4.259812140920661,35300.0,0.00039,0.0002028518997039,4.2786980060997974
3.0,22.0,0.0,4.0,0.45,1.1165137038486628,35200.0,0.0003599999999999,0.0001743316853001,2.674857773914849
3.0,10.0,0.00355114,4.0,0.47,1.2418974695997242,35900.0,0.0003599999999999,0.0001850168252106,2.877538802802634
3.0,0.0,0.00284091,4.0,0.625,1.2562751914287256,35600.0,0.00037,0.0001862826094208,2.907969458665984
3.0,0.0,0.0,13.2,0.475,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,0.0,0.02715517,11.6,0.47,2.8499662321894727e-21,74500.0,0.00026,0.0001654046780752,7.599784767176296
3.0,10.0,0.0,7.2,0.47,4.9268592492250205,35400.0,0.0003999999999999,0.0002050535782782,4.465402998118096
3.0,22.0,0.0,4.0,0.475,1.1165137038486628,35200.0,0.0003599999999999,0.0001743316853001,2.674857773914849
3.0,0.0,0.00355114,4.0,0.625,1.2501161671581686,35800.0,0.0003599999999999,0.0001855698110143,2.896941210318657
3.0,0.0,0.0,12.0,0.47,20.82012119469284,35600.0,0.0004399999999999,0.00022923,6.611186905755782
3.0,10.0,0.00426136,4.0,0.47,1.240605922698681,36100.0,0.0003599999999999,0.0001850263785488,2.8745423220281547
3.0,0.0,0.0,13.2,0.5,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,22.0,0.0,4.0,0.5,1.1165137038486628,35200.0,0.0003599999999999,0.0001743316853001,2.674857773914849
3.0,10.0,0.0,7.6,0.47,5.664592041659309,35400.0,0.0003999999999999,0.0002073000205258,4.649715720784294
3.0,0.0,0.00426136,4.0,0.625,1.244211807463368,36100.0,0.0003599999999999,0.0001850916890181,2.887206237306424
3.0,0.0,0.00061553,12.0,0.47,20.810808638561056,35600.0,0.0004399999999999,0.0002291455771299,6.609835450864866
3.0,10.0,0.00497159,4.0,0.47,1.2403833546813634,36500.0,0.00037,0.0001847220841225,2.8734996478810553
3.0,0.0,0.0,13.2,0.525,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,22.0,0.0,4.0,0.525,1.1165137038486628,35200.0,0.0003599999999999,0.0001743316853001,2.674857773914849
3.0,10.0,0.0,8.0,0.47,6.477842186081083,35400.0,0.00041,0.0002092091918551,4.829016846895188
3.0,0.0,0.00497159,4.0,0.625,1.237215854746584,36500.0,0.0003599999999999,0.000184761716056,2.876920760770319
3.0,0.0,0.00123106,12.0,0.47,20.763140248770075,35700.0,0.0004399999999999,0.0002288697837146,6.601713521145413
3.0,10.0,0.00568182,4.0,0.47,1.2366852294215989,36900.0,0.00037,0.0001844616476201,2.8661440037523604
3.0,0.0,0.0,13.2,0.55,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,22.0,0.0,4.0,0.55,1.1165137038486628,35200.0,0.0003599999999999,0.0001743316853001,2.674857773914849
3.0,10.0,0.0,8.4,0.47,7.369159220044015,35400.0,0.00041,0.000211009796909,5.003621191823967
3.0,0.0,0.00568182,4.0,0.625,1.2290267601666311,36900.0,0.0003599999999999,0.0001840301437597,2.8633233186656195
3.0,0.0,0.00184659,12.0,0.47,20.703669041981406,35800.0,0.0004399999999999,0.000228690736892,6.592278961981537
3.0,0.0,0.0,13.2,0.575,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,10.0,0.00639205,4.0,0.47,1.2315297801756646,37400.0,0.0003599999999999,0.0001841998493953,2.856506511172373
3.0,22.0,0.0,4.0,0.575,1.1165137038486628,35200.0,0.0003599999999999,0.0001743316853001,2.674857773914849
3.0,10.0,0.0,8.8,0.47,8.34108634392372,35400.0,0.00041,0.0002128432360852,5.1737612445799135
3.0,0.0,0.00639205,4.0,0.625,1.2177247383390226,37300.0,0.0003599999999999,0.0001830476547352,2.844326659441246
3.0,10.0,0.00710227,4.0,0.47,1.2260706422815215,37900.0,0.00037,0.0001835890879679,2.8463334226304875
3.0,22.0,0.0,4.0,0.6,1.1165137038486628,35200.0,0.0003599999999999,0.0001743316853001,2.674857773914849
3.0,0.0,0.0,13.2,0.6,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,0.0,0.00246212,12.0,0.47,20.58151910581505,36000.0,0.0004399999999999,0.0002280702506824,6.571548232300621
3.0,0.0,0.00710227,4.0,0.625,1.2083223830033778,37900.0,0.0003599999999999,0.0001824568537043,2.829396882413221
3.0,22.0,0.0,4.0,0.625,1.1165137038486628,35200.0,0.0003599999999999,0.0001743316853001,2.674857773914849
3.0,0.0,0.0,13.2,0.625,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,10.0,0.0078125,4.0,0.47,1.2184555196432,38500.0,0.0003599999999999,0.0001830658750182,2.8327594792742508
3.0,10.0,0.0,9.2,0.47,9.417871632548046,35500.0,0.0004199999999999,0.0002146529974734,5.346189782982518
3.0,0.0,0.00307765,12.0,0.47,20.475961297555447,36200.0,0.0004399999999999,0.0002275743683241,6.554404239743613
3.0,0.0,0.0078125,4.0,0.625,1.1958824397513024,38400.0,0.0003599999999999,0.0001812534851722,2.8075816393168807
3.0,10.0,0.0,9.6,0.47,10.59828076390172,35500.0,0.0004199999999999,0.0002164075975504,5.516934733360978
3.0,22.0,0.0,4.0,0.65,1.1165137038486628,35200.0,0.0003599999999999,0.0001743316853001,2.674857773914849
3.0,0.0,0.0,13.2,0.65,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,10.0,0.00852273,4.0,0.47,1.210917670152679,39100.0,0.00037,0.0001823874296999,2.8182205573307586
3.0,0.0,0.00369318,12.0,0.47,20.34701463657802,36400.0,0.0004399999999999,0.0002269860514654,6.533171669403103
3.0,0.0,0.00852273,4.0,0.625,1.1854857181810736,39100.0,0.0003599999999999,0.0001803709413189,2.7906323357652916
3.0,22.0,0.0,4.0,0.675,1.1165137038486628,35200.0,0.0003599999999999,0.0001743316853001,2.674857773914849
3.0,10.0,0.0,10.0,0.47,11.878131096051751,35500.0,0.0004199999999999,0.0002180760025885,5.684166135778732
3.0,0.0,0.0,13.2,0.675,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,0.0,0.00430871,12.0,0.47,20.17543511927761,36700.0,0.0004399999999999,0.0002261914476884,6.504933887196992
3.0,10.0,0.00923295,4.0,0.47,1.2017352278511797,39800.0,0.00037,0.0001815758812262,2.801599272619732
3.0,0.0,0.00923295,4.0,0.625,1.1720723456500115,39800.0,0.0003599999999999,0.0001792685613518,2.7681373405525713
3.0,22.0,0.0,4.0,0.7,1.1165137038486628,35200.0,0.0003599999999999,0.0001743316853001,2.674857773914849
3.0,10.0,0.0,10.4,0.47,13.2653369380624,35500.0,0.00043,0.0002197427461088,5.848063732465178
3.0,0.0,0.00492424,12.0,0.47,19.980224579318403,37100.0,0.0004399999999999,0.0002253120531016,6.472651739844449
3.0,10.0,0.00994318,4.0,0.47,1.1900931027513453,40600.0,0.0003599999999999,0.0001806995316077,2.782304880055454
3.0,0.0,0.0,13.2,0.7,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,10.0,0.0,10.8,0.47,14.767527953085343,35500.0,0.00043,0.0002212074003093,6.008744533948828
3.0,22.0,0.0,4.0,0.725,1.1165137038486628,35200.0,0.0003599999999999,0.0001743316853001,2.674857773914849
3.0,0.0,0.00994318,4.0,0.625,1.1557065175835617,40500.0,0.0003599999999999,0.0001778695520793,2.7392368635626387
3.0,0.0,0.00553977,12.0,0.47,19.761776744973,37500.0,0.0004399999999999,0.0002242214525547,6.436374203167154
3.0,0.0,0.0,13.2,0.725,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,10.0,0.01065341,4.0,0.47,1.1797792997734338,41400.0,0.00037,0.0001797405418996,2.762833487772184
3.0,22.0,0.0,4.0,0.75,1.1165137038486628,35200.0,0.0003599999999999,0.0001743316853001,2.674857773914849
3.0,10.0,0.0,11.2,0.47,16.382418433866274,35500.0,0.00043,0.0002226407448725,6.166316415347615
3.0,0.0,0.0,13.2,0.75,27.6796778192787,35600.0,0.00045,0.0002332399999999,7.0813625278094525
3.0,0.0,0.01065341,4.0,0.625,1.1414208902128746,41400.0,0.0003599999999999,0.0001766745775233,2.7170225318025247
3.0,0.0,0.0061553,12.0,0.47,19.519856087148604,37900.0,0.0004399999999999,0.0002230967070647,6.395758815451986
3.0,10.0,0.01136364,4.0,0.47,1.1666786841281012,42300.0,0.00037,0.0001787778735069,2.740074366960258
